,STATION,year,week_of_year,TMAX,dry_days,is_rainy
0,USC00024761,2010,0.0,66.0,3.0,0.0
1,USC00024761,2010,1.0,69.0,10.0,0.0
2,USC00024761,2010,2.0,65.71428571428571,17.0,1.0
3,USC00024761,2010,3.0,58.714285714285715,0.0,1.0
4,USC00024761,2010,4.0,66.71428571428571,6.0,0.0
5,USC00024761,2010,5.0,65.14285714285714,13.0,0.0
6,USC00024761,2010,6.0,74.71428571428571,4.0,0.0
7,USC00024761,2010,7.0,68.0,11.0,0.0
8,USC00024761,2010,8.0,70.57142857142857,18.0,1.0
9,USC00024761,2010,9.0,65.14285714285714,4.0,0.0
10,USC00024761,2010,10.0,74.57142857142857,11.0,0.0
11,USC00024761,2010,11.0,78.28571428571429,18.0,0.0
12,USC00024761,2010,12.0,79.85714285714286,25.0,0.0
13,USC00024761,2010,13.0,75.0,32.0,0.0
14,USC00024761,2010,14.0,82.42857142857143,39.0,0.0
15,USC00024761,2010,15.0,86.28571428571429,46.0,0.0
16,USC00024761,2010,16.0,85.71428571428571,53.0,0.0
17,USC00024761,2010,17.0,86.33333333333333,60.0,0.0
18,USC00024761,2010,18.0,87.57142857142857,67.0,0.0
19,USC00024761,2010,19.0,92.14285714285714,74.0,0.0
20,USC00024761,2010,20.0,88.0,81.0,0.0
21,USC00024761,2010,21.0,95.28571428571429,88.0,0.0
22,USC00024761,2010,22.0,106.28571428571429,95.0,0.0
23,USC00024761,2010,23.0,98.14285714285714,102.0,0.0
24,USC00024761,2010,24.0,104.0,109.0,0.0
25,USC00024761,2010,25.0,110.0,116.0,0.0
26,USC00024761,2010,26.0,106.85714285714286,123.0,0.0
27,USC00024761,2010,27.0,112.0,130.0,0.0
28,USC00024761,2010,28.0,113.85714285714286,137.0,0.0
29,USC00024761,2010,29.0,108.42857142857143,144.0,0.0
30,USC00024761,2010,30.0,105.14285714285714,151.0,0.0
31,USC00024761,2010,31.0,107.71428571428571,158.0,0.0
32,USC00024761,2010,32.0,108.28571428571429,165.0,0.0
33,USC00024761,2010,33.0,109.14285714285714,172.0,0.0
34,USC00024761,2010,34.0,102.71428571428571,179.0,0.0
35,USC00024761,2010,35.0,107.42857142857143,186.0,0.0
36,USC00024761,2010,36.0,100.71428571428571,193.0,0.0
37,USC00024761,2010,37.0,104.28571428571429,200.0,0.0
38,USC00024761,2010,38.0,104.28571428571429,207.0,0.0
39,USC00024761,2010,39.0,92.85714285714286,214.0,0.0
40,USC00024761,2010,40.0,91.14285714285714,221.0,0.0
41,USC00024761,2010,41.0,89.71428571428571,228.0,1.0
42,USC00024761,2010,42.0,78.14285714285714,0.0,0.0
43,USC00024761,2010,43.0,84.57142857142857,7.0,0.0
44,USC00024761,2010,44.0,80.28571428571429,14.0,0.0
45,USC00024761,2010,45.0,75.0,21.0,0.0
46,USC00024761,2010,46.0,68.14285714285714,28.0,0.0
47,USC00024761,2010,47.0,60.42857142857143,35.0,0.0
48,USC00024761,2010,48.0,69.71428571428571,42.0,0.0
49,USC00024761,2010,49.0,74.0,49.0,0.0
50,USC00024761,2010,50.0,65.85714285714286,56.0,1.0
51,USC00024761,2010,51.0,61.75,0.0,0.0
52,USC00024761,2011,0.0,53.714285714285715,8.0,0.0
53,USC00024761,2011,1.0,61.857142857142854,15.0,0.0
54,USC00024761,2011,2.0,72.57142857142857,22.0,0.0
55,USC00024761,2011,3.0,70.14285714285714,29.0,0.0
56,USC00024761,2011,4.0,65.28571428571429,36.0,0.0
57,USC00024761,2011,5.0,69.0,43.0,0.0
58,USC00024761,2011,6.0,74.71428571428571,50.0,0.0
59,USC00024761,2011,7.0,64.71428571428571,57.0,1.0
60,USC00024761,2011,8.0,67.0,4.0,0.0
61,USC00024761,2011,9.0,77.42857142857143,5.0,0.0
62,USC00024761,2011,10.0,86.57142857142857,12.0,0.0
63,USC00024761,2011,11.0,72.71428571428571,19.0,0.0
64,USC00024761,2011,12.0,81.42857142857143,26.0,0.0
65,USC00024761,2011,13.0,88.0,33.0,0.0
66,USC00024761,2011,14.0,74.71428571428571,40.0,1.0
67,USC00024761,2011,15.0,92.71428571428571,5.0,0.0
68,USC00024761,2011,16.0,93.0,12.0,0.0
69,USC00024761,2011,17.0,,19.0,0.0
70,USC00024761,2011,18.0,,26.0,0.0
71,USC00024761,2011,19.0,,33.0,0.0
72,USC00024761,2011,20.0,98.0,1.0,0.0
73,USC00024761,2011,21.0,93.42857142857143,8.0,0.0
74,USC00024761,2011,22.0,97.57142857142857,15.0,0.0
75,USC00024761,2011,23.0,105.42857142857143,22.0,0.0
76,USC00024761,2011,24.0,108.42857142857143,29.0,0.0
77,USC00024761,2011,25.0,111.28571428571429,36.0,0.0
78,USC00024761,2011,26.0,108.42857142857143,43.0,1.0
79,USC00024761,2011,27.0,106.71428571428571,2.0,0.0
80,USC00024761,2011,28.0,109.42857142857143,9.0,0.0
81,USC00024761,2011,29.0,108.28571428571429,16.0,0.0
82,USC00024761,2011,30.0,111.42857142857143,23.0,0.0
83,USC00024761,2011,31.0,109.85714285714286,30.0,0.0
84,USC00024761,2011,32.0,110.42857142857143,37.0,0.0
85,USC00024761,2011,33.0,115.28571428571429,44.0,0.0
86,USC00024761,2011,34.0,115.0,51.0,0.0
87,USC00024761,2011,35.0,108.28571428571429,58.0,0.0
88,USC00024761,2011,36.0,97.85714285714286,3.0,1.0
89,USC00024761,2011,37.0,103.57142857142857,2.0,0.0
90,USC00024761,2011,38.0,104.28571428571429,9.0,0.0
91,USC00024761,2011,39.0,93.42857142857143,16.0,0.0
92,USC00024761,2011,40.0,87.85714285714286,2.0,0.0
93,USC00024761,2011,41.0,96.85714285714286,9.0,0.0
94,USC00024761,2011,42.0,90.28571428571429,16.0,0.0
95,USC00024761,2011,43.0,84.0,23.0,0.0
96,USC00024761,2011,44.0,69.14285714285714,30.0,0.0
97,USC00024761,2011,45.0,73.42857142857143,37.0,0.0
98,USC00024761,2011,46.0,74.14285714285714,44.0,0.0
99,USC00024761,2011,47.0,73.57142857142857,51.0,1.0
100,USC00024761,2011,48.0,58.714285714285715,0.0,0.0
101,USC00024761,2011,49.0,63.42857142857143,7.0,0.0
102,USC00024761,2011,50.0,62.57142857142857,14.0,0.0
103,USC00024761,2011,51.0,67.375,21.0,0.0
104,USC00024761,2012,0.0,73.28571428571429,29.0,0.0
105,USC00024761,2012,1.0,68.71428571428571,36.0,0.0
106,USC00024761,2012,2.0,68.14285714285714,43.0,0.0
107,USC00024761,2012,3.0,70.0,50.0,0.0
108,USC00024761,2012,4.0,72.0,4.0,0.0
109,USC00024761,2012,5.0,74.85714285714286,11.0,0.0
110,USC00024761,2012,6.0,70.85714285714286,18.0,0.0
111,USC00024761,2012,7.0,76.0,25.0,0.0
112,USC00024761,2012,8.0,73.57142857142857,32.0,1.0
113,USC00024761,2012,9.0,76.57142857142857,4.0,0.0
114,USC00024761,2012,10.0,84.71428571428571,11.0,0.0
115,USC00024761,2012,11.0,75.57142857142857,18.0,0.0
116,USC00024761,2012,12.0,85.57142857142857,25.0,0.0
117,USC00024761,2012,13.0,82.28571428571429,32.0,0.0
118,USC00024761,2012,14.0,85.85714285714286,39.0,0.0
119,USC00024761,2012,15.0,88.85714285714286,46.0,0.0
120,USC00024761,2012,16.0,97.14285714285714,53.0,1.0
121,USC00024761,2012,17.0,95.28571428571429,1.0,0.0
122,USC00024761,2012,18.0,96.57142857142857,8.0,0.0
123,USC00024761,2012,19.0,105.28571428571429,15.0,0.0
124,USC00024761,2012,20.0,102.71428571428571,22.0,0.0
125,USC00024761,2012,21.0,99.85714285714286,29.0,0.0
126,USC00024761,2012,22.0,103.85714285714286,36.0,0.0
127,USC00024761,2012,23.0,105.57142857142857,43.0,0.0
128,USC00024761,2012,24.0,111.0,50.0,0.0
129,USC00024761,2012,25.0,109.57142857142857,57.0,0.0
130,USC00024761,2012,26.0,104.85714285714286,64.0,0.0
131,USC00024761,2012,27.0,112.14285714285714,71.0,1.0
132,USC00024761,2012,28.0,104.14285714285714,0.0,1.0
133,USC00024761,2012,29.0,109.85714285714286,6.0,0.0
134,USC00024761,2012,30.0,99.0,13.0,1.0
135,USC00024761,2012,31.0,113.14285714285714,3.0,0.0
136,USC00024761,2012,32.0,111.71428571428571,10.0,0.0
137,USC00024761,2012,33.0,108.0,1.0,1.0
138,USC00024761,2012,34.0,111.28571428571429,2.0,0.0
139,USC00024761,2012,35.0,110.14285714285714,9.0,0.0
140,USC00024761,2012,36.0,104.0,16.0,0.0
141,USC00024761,2012,37.0,108.0,3.0,0.0
142,USC00024761,2012,38.0,105.5,10.0,0.0
143,USC00024761,2012,39.0,103.0,17.0,0.0
144,USC00024761,2012,40.0,90.28571428571429,24.0,1.0
145,USC00024761,2012,41.0,90.57142857142857,1.0,0.0
146,USC00024761,2012,42.0,84.42857142857143,8.0,0.0
147,USC00024761,2012,43.0,87.28571428571429,15.0,0.0
148,USC00024761,2012,44.0,85.42857142857143,22.0,0.0
149,USC00024761,2012,45.0,70.42857142857143,29.0,0.0
150,USC00024761,2012,46.0,79.71428571428571,36.0,0.0
151,USC00024761,2012,47.0,78.0,43.0,0.0
152,USC00024761,2012,48.0,77.57142857142857,50.0,0.0
153,USC00024761,2012,49.0,69.42857142857143,57.0,1.0
154,USC00024761,2012,50.0,60.285714285714285,0.0,0.0
155,USC00024761,2012,51.0,61.111111111111114,3.0,0.0
156,USC00024761,2013,0.0,59.42857142857143,12.0,0.0
157,USC00024761,2013,1.0,62.0,19.0,0.0
158,USC00024761,2013,2.0,62.57142857142857,26.0,0.0
159,USC00024761,2013,3.0,70.0,33.0,0.0
160,USC00024761,2013,4.0,67.85714285714286,40.0,0.0
161,USC00024761,2013,5.0,70.42857142857143,47.0,0.0
162,USC00024761,2013,6.0,70.85714285714286,54.0,0.0
163,USC00024761,2013,7.0,65.42857142857143,61.0,0.0
164,USC00024761,2013,8.0,74.28571428571429,4.0,0.0
165,USC00024761,2013,9.0,73.85714285714286,11.0,1.0
166,USC00024761,2013,10.0,89.28571428571429,2.0,0.0
167,USC00024761,2013,11.0,83.28571428571429,9.0,0.0
168,USC00024761,2013,12.0,87.71428571428571,16.0,0.0
169,USC00024761,2013,13.0,88.71428571428571,23.0,0.0
170,USC00024761,2013,14.0,82.85714285714286,30.0,0.0
171,USC00024761,2013,15.0,82.42857142857143,37.0,0.0
172,USC00024761,2013,16.0,93.42857142857143,44.0,0.0
173,USC00024761,2013,17.0,95.14285714285714,51.0,0.0
174,USC00024761,2013,18.0,91.0,58.0,0.0
175,USC00024761,2013,19.0,100.85714285714286,65.0,0.0
176,USC00024761,2013,20.0,97.42857142857143,72.0,0.0
177,USC00024761,2013,21.0,102.0,79.0,0.0
178,USC00024761,2013,22.0,110.0,86.0,0.0
179,USC00024761,2013,23.0,107.71428571428571,93.0,0.0
180,USC00024761,2013,24.0,105.85714285714286,100.0,0.0
181,USC00024761,2013,25.0,112.28571428571429,107.0,0.0
182,USC00024761,2013,26.0,112.42857142857143,114.0,0.0
183,USC00024761,2013,27.0,106.85714285714286,121.0,0.0
184,USC00024761,2013,28.0,107.71428571428571,128.0,0.0
185,USC00024761,2013,29.0,106.57142857142857,135.0,0.0
186,USC00024761,2013,30.0,108.28571428571429,142.0,0.0
187,USC00024761,2013,31.0,106.57142857142857,149.0,0.0
188,USC00024761,2013,32.0,110.42857142857143,156.0,0.0
189,USC00024761,2013,33.0,102.14285714285714,163.0,1.0
190,USC00024761,2013,34.0,100.28571428571429,1.0,1.0
191,USC00024761,2013,35.0,102.85714285714286,3.0,0.0
192,USC00024761,2013,36.0,98.71428571428571,10.0,1.0
193,USC00024761,2013,37.0,102.28571428571429,6.0,0.0
194,USC00024761,2013,38.0,91.71428571428571,13.0,0.0
195,USC00024761,2013,39.0,89.0,20.0,0.0
196,USC00024761,2013,40.0,81.85714285714286,27.0,0.0
197,USC00024761,2013,41.0,84.14285714285714,34.0,0.0
198,USC00024761,2013,42.0,89.14285714285714,41.0,0.0
199,USC00024761,2013,43.0,78.0,48.0,0.0
200,USC00024761,2013,44.0,77.0,55.0,0.0
201,USC00024761,2013,45.0,80.85714285714286,62.0,0.0
202,USC00024761,2013,46.0,68.57142857142857,69.0,1.0
203,USC00024761,2013,47.0,69.0,1.0,0.0
204,USC00024761,2013,48.0,59.142857142857146,8.0,0.0
205,USC00024761,2013,49.0,58.857142857142854,15.0,0.0
206,USC00024761,2013,50.0,67.14285714285714,22.0,0.0
207,USC00024761,2013,51.0,67.57142857142857,29.0,0.0
208,USC00024761,2014,0.0,67.0,36.0,0.0
209,USC00024761,2014,1.0,67.0,43.0,0.0
210,USC00024761,2014,2.0,74.14285714285714,50.0,0.0
211,USC00024761,2014,3.0,72.0,57.0,0.0
212,USC00024761,2014,4.0,68.57142857142857,64.0,0.0
213,USC00024761,2014,5.0,71.0,71.0,0.0
214,USC00024761,2014,6.0,82.0,78.0,0.0
215,USC00024761,2014,7.0,81.85714285714286,85.0,0.0
216,USC00024761,2014,8.0,77.57142857142857,92.0,0.0
217,USC00024761,2014,9.0,83.57142857142857,99.0,0.0
218,USC00024761,2014,10.0,83.28571428571429,106.0,0.0
219,USC00024761,2014,11.0,83.42857142857143,113.0,0.0
220,USC00024761,2014,12.0,83.57142857142857,120.0,0.0
221,USC00024761,2014,13.0,78.85714285714286,127.0,0.0
222,USC00024761,2014,14.0,94.0,134.0,0.0
223,USC00024761,2014,15.0,91.42857142857143,141.0,0.0
224,USC00024761,2014,16.0,84.4,148.0,0.0
225,USC00024761,2014,17.0,93.71428571428571,155.0,0.0
226,USC00024761,2014,18.0,86.28571428571429,162.0,0.0
227,USC00024761,2014,19.0,99.14285714285714,169.0,0.0
228,USC00024761,2014,20.0,93.71428571428571,176.0,0.0
229,USC00024761,2014,21.0,106.0,183.0,0.0
230,USC00024761,2014,22.0,107.57142857142857,190.0,0.0
231,USC00024761,2014,23.0,104.57142857142857,197.0,0.0
232,USC00024761,2014,24.0,104.28571428571429,204.0,0.0
233,USC00024761,2014,25.0,107.28571428571429,211.0,0.0
234,USC00024761,2014,26.0,107.28571428571429,218.0,1.0
235,USC00024761,2014,27.0,106.85714285714286,1.0,0.0
236,USC00024761,2014,28.0,108.14285714285714,8.0,0.0
237,USC00024761,2014,29.0,111.42857142857143,15.0,0.0
238,USC00024761,2014,30.0,105.71428571428571,22.0,1.0
239,USC00024761,2014,31.0,106.57142857142857,1.0,0.0
240,USC00024761,2014,32.0,104.85714285714286,8.0,1.0
241,USC00024761,2014,33.0,100.28571428571429,0.0,0.0
242,USC00024761,2014,34.0,107.85714285714286,7.0,0.0
243,USC00024761,2014,35.0,105.28571428571429,14.0,1.0
244,USC00024761,2014,36.0,100.85714285714286,0.0,0.0
245,USC00024761,2014,37.0,99.57142857142857,6.0,1.0
246,USC00024761,2014,38.0,96.0,6.0,0.0
247,USC00024761,2014,39.0,94.42857142857143,3.0,0.0
248,USC00024761,2014,40.0,87.85714285714286,10.0,0.0
249,USC00024761,2014,41.0,91.28571428571429,5.0,0.0
250,USC00024761,2014,42.0,91.42857142857143,12.0,0.0
251,USC00024761,2014,43.0,83.71428571428571,19.0,0.0
252,USC00024761,2014,44.0,83.71428571428571,26.0,0.0
253,USC00024761,2014,45.0,76.71428571428571,33.0,0.0
254,USC00024761,2014,46.0,72.0,40.0,0.0
255,USC00024761,2014,47.0,74.42857142857143,47.0,0.0
256,USC00024761,2014,48.0,68.71428571428571,54.0,1.0
257,USC00024761,2014,49.0,68.0,5.0,1.0
258,USC00024761,2014,50.0,64.0,3.0,0.0
259,USC00024761,2014,51.0,61.375,10.0,0.0
260,USC00024761,2015,0.0,59.42857142857143,18.0,0.0
261,USC00024761,2015,1.0,71.28571428571429,25.0,0.0
262,USC00024761,2015,2.0,70.71428571428571,4.0,0.0
263,USC00024761,2015,3.0,70.14285714285714,11.0,1.0
264,USC00024761,2015,4.0,71.42857142857143,1.0,1.0
265,USC00024761,2015,5.0,81.14285714285714,4.0,0.0
266,USC00024761,2015,6.0,83.14285714285714,11.0,0.0
267,USC00024761,2015,7.0,77.0,18.0,0.0
268,USC00024761,2015,8.0,72.42857142857143,2.0,1.0
269,USC00024761,2015,9.0,79.14285714285714,2.0,0.0
270,USC00024761,2015,10.0,88.71428571428571,9.0,0.0
271,USC00024761,2015,11.0,87.28571428571429,16.0,0.0
272,USC00024761,2015,12.0,94.57142857142857,23.0,0.0
273,USC00024761,2015,13.0,84.71428571428571,30.0,0.0
274,USC00024761,2015,14.0,87.71428571428571,37.0,0.0
275,USC00024761,2015,15.0,86.71428571428571,44.0,0.0
276,USC00024761,2015,16.0,83.28571428571429,51.0,1.0
277,USC00024761,2015,17.0,94.85714285714286,3.0,0.0
278,USC00024761,2015,18.0,85.71428571428571,10.0,0.0
279,USC00024761,2015,19.0,82.57142857142857,17.0,0.0
280,USC00024761,2015,20.0,90.14285714285714,24.0,0.0
281,USC00024761,2015,21.0,102.14285714285714,31.0,0.0
282,USC00024761,2015,22.0,98.14285714285714,38.0,1.0
283,USC00024761,2015,23.0,107.0,0.0,0.0
284,USC00024761,2015,24.0,112.0,7.0,0.0
285,USC00024761,2015,25.0,112.0,14.0,1.0
286,USC00024761,2015,26.0,106.14285714285714,0.0,0.0
287,USC00024761,2015,27.0,103.85714285714286,7.0,0.0
288,USC00024761,2015,28.0,101.28571428571429,14.0,1.0
289,USC00024761,2015,29.0,107.57142857142857,3.0,0.0
290,USC00024761,2015,30.0,107.42857142857143,10.0,0.0
291,USC00024761,2015,31.0,108.71428571428571,17.0,0.0
292,USC00024761,2015,32.0,113.28571428571429,5.0,0.0
293,USC00024761,2015,33.0,108.0,12.0,0.0
294,USC00024761,2015,34.0,108.42857142857143,19.0,0.0
295,USC00024761,2015,35.0,104.28571428571429,26.0,0.0
296,USC00024761,2015,36.0,104.0,33.0,0.0
297,USC00024761,2015,37.0,99.0,40.0,0.0
298,USC00024761,2015,38.0,106.42857142857143,47.0,0.0
299,USC00024761,2015,39.0,94.42857142857143,54.0,1.0
300,USC00024761,2015,40.0,97.14285714285714,1.0,0.0
301,USC00024761,2015,41.0,90.57142857142857,8.0,1.0
302,USC00024761,2015,42.0,81.57142857142857,2.0,0.0
303,USC00024761,2015,43.0,84.57142857142857,9.0,0.0
304,USC00024761,2015,44.0,73.14285714285714,16.0,0.0
305,USC00024761,2015,45.0,69.57142857142857,23.0,0.0
306,USC00024761,2015,46.0,75.71428571428571,30.0,0.0
307,USC00024761,2015,47.0,62.285714285714285,37.0,0.0
308,USC00024761,2015,48.0,66.0,44.0,0.0
309,USC00024761,2015,49.0,65.0,51.0,0.0
310,USC00024761,2015,50.0,60.57142857142857,58.0,0.0
311,USC00024761,2015,51.0,58.625,65.0,0.0
312,USC00040521,2010,0.0,61.142857142857146,3.0,0.0
313,USC00040521,2010,1.0,62.285714285714285,10.0,0.0
314,USC00040521,2010,2.0,55.57142857142857,17.0,1.0
315,USC00040521,2010,3.0,52.57142857142857,0.0,1.0
316,USC00040521,2010,4.0,58.142857142857146,1.0,0.0
317,USC00040521,2010,5.0,54.857142857142854,8.0,1.0
318,USC00040521,2010,6.0,67.28571428571429,5.0,0.0
319,USC00040521,2010,7.0,60.57142857142857,12.0,0.0
320,USC00040521,2010,8.0,62.142857142857146,5.0,1.0
321,USC00040521,2010,9.0,58.42857142857143,5.0,0.0
322,USC00040521,2010,10.0,70.14285714285714,4.0,0.0
323,USC00040521,2010,11.0,73.28571428571429,11.0,0.0
324,USC00040521,2010,12.0,69.85714285714286,18.0,0.0
325,USC00040521,2010,13.0,68.42857142857143,25.0,0.0
326,USC00040521,2010,14.0,72.0,3.0,1.0
327,USC00040521,2010,15.0,74.28571428571429,3.0,1.0
328,USC00040521,2010,16.0,78.57142857142857,0.0,0.0
329,USC00040521,2010,17.0,78.28571428571429,7.0,0.0
330,USC00040521,2010,18.0,77.57142857142857,14.0,0.0
331,USC00040521,2010,19.0,84.33333333333333,21.0,0.0
332,USC00040521,2010,20.0,74.83333333333333,28.0,0.0
333,USC00040521,2010,21.0,85.42857142857143,35.0,0.0
334,USC00040521,2010,22.0,100.0,42.0,0.0
335,USC00040521,2010,23.0,90.71428571428571,49.0,0.0
336,USC00040521,2010,24.0,94.71428571428571,56.0,0.0
337,USC00040521,2010,25.0,101.42857142857143,63.0,0.0
338,USC00040521,2010,26.0,99.42857142857143,70.0,0.0
339,USC00040521,2010,27.0,104.0,77.0,0.0
340,USC00040521,2010,28.0,108.28571428571429,84.0,0.0
341,USC00040521,2010,29.0,103.85714285714286,91.0,0.0
342,USC00040521,2010,30.0,102.71428571428571,98.0,0.0
343,USC00040521,2010,31.0,98.0,105.0,0.0
344,USC00040521,2010,32.0,101.85714285714286,112.0,0.0
345,USC00040521,2010,33.0,103.71428571428571,119.0,0.0
346,USC00040521,2010,34.0,92.28571428571429,126.0,1.0
347,USC00040521,2010,35.0,98.85714285714286,6.0,0.0
348,USC00040521,2010,36.0,91.14285714285714,13.0,0.0
349,USC00040521,2010,37.0,92.28571428571429,20.0,0.0
350,USC00040521,2010,38.0,96.42857142857143,27.0,0.0
351,USC00040521,2010,39.0,83.85714285714286,34.0,0.0
352,USC00040521,2010,40.0,83.71428571428571,41.0,0.0
353,USC00040521,2010,41.0,82.0,48.0,1.0
354,USC00040521,2010,42.0,68.71428571428571,1.0,0.0
355,USC00040521,2010,43.0,75.14285714285714,8.0,0.0
356,USC00040521,2010,44.0,69.85714285714286,15.0,0.0
357,USC00040521,2010,45.0,69.28571428571429,22.0,0.0
358,USC00040521,2010,46.0,58.285714285714285,29.0,1.0
359,USC00040521,2010,47.0,52.0,4.0,0.0
360,USC00040521,2010,48.0,60.42857142857143,11.0,1.0
361,USC00040521,2010,49.0,67.57142857142857,3.0,0.0
362,USC00040521,2010,50.0,56.42857142857143,10.0,1.0
363,USC00040521,2010,51.0,53.25,0.0,1.0
364,USC00040521,2011,0.0,45.142857142857146,2.0,0.0
365,USC00040521,2011,1.0,54.57142857142857,9.0,0.0
366,USC00040521,2011,2.0,66.14285714285714,16.0,0.0
367,USC00040521,2011,3.0,64.14285714285714,23.0,0.0
368,USC00040521,2011,4.0,60.285714285714285,30.0,0.0
369,USC00040521,2011,5.0,63.285714285714285,37.0,0.0
370,USC00040521,2011,6.0,64.42857142857143,44.0,0.0
371,USC00040521,2011,7.0,55.42857142857143,51.0,1.0
372,USC00040521,2011,8.0,57.57142857142857,5.0,1.0
373,USC00040521,2011,9.0,68.85714285714286,6.0,0.0
374,USC00040521,2011,10.0,74.28571428571429,13.0,0.0
375,USC00040521,2011,11.0,62.285714285714285,20.0,1.0
376,USC00040521,2011,12.0,72.0,4.0,0.0
377,USC00040521,2011,13.0,79.28571428571429,11.0,0.0
378,USC00040521,2011,14.0,68.57142857142857,18.0,0.0
379,USC00040521,2011,15.0,81.85714285714286,25.0,0.0
380,USC00040521,2011,16.0,76.71428571428571,32.0,0.0
381,USC00040521,2011,17.0,80.0,39.0,0.0
382,USC00040521,2011,18.0,80.85714285714286,46.0,0.0
383,USC00040521,2011,19.0,74.0,53.0,0.0
384,USC00040521,2011,20.0,82.57142857142857,60.0,0.0
385,USC00040521,2011,21.0,78.14285714285714,67.0,0.0
386,USC00040521,2011,22.0,83.85714285714286,74.0,0.0
387,USC00040521,2011,23.0,95.14285714285714,81.0,0.0
388,USC00040521,2011,24.0,99.42857142857143,88.0,0.0
389,USC00040521,2011,25.0,97.71428571428571,95.0,0.0
390,USC00040521,2011,26.0,101.14285714285714,102.0,0.0
391,USC00040521,2011,27.0,97.71428571428571,1.0,0.0
392,USC00040521,2011,28.0,99.14285714285714,8.0,0.0
393,USC00040521,2011,29.0,101.71428571428571,15.0,0.0
394,USC00040521,2011,30.0,99.0,22.0,1.0
395,USC00040521,2011,31.0,101.14285714285714,3.0,0.0
396,USC00040521,2011,32.0,102.0,10.0,0.0
397,USC00040521,2011,33.0,101.71428571428571,17.0,0.0
398,USC00040521,2011,34.0,103.28571428571429,24.0,0.0
399,USC00040521,2011,35.0,98.42857142857143,31.0,0.0
400,USC00040521,2011,36.0,88.28571428571429,38.0,1.0
401,USC00040521,2011,37.0,94.0,5.0,0.0
402,USC00040521,2011,38.0,94.71428571428571,12.0,0.0
403,USC00040521,2011,39.0,83.28571428571429,19.0,1.0
404,USC00040521,2011,40.0,80.57142857142857,1.0,0.0
405,USC00040521,2011,41.0,88.57142857142857,8.0,0.0
406,USC00040521,2011,42.0,79.57142857142857,15.0,0.0
407,USC00040521,2011,43.0,74.57142857142857,22.0,0.0
408,USC00040521,2011,44.0,57.142857142857146,29.0,1.0
409,USC00040521,2011,45.0,65.14285714285714,6.0,0.0
410,USC00040521,2011,46.0,58.0,13.0,1.0
411,USC00040521,2011,47.0,64.0,4.0,0.0
412,USC00040521,2011,48.0,52.857142857142854,11.0,0.0
413,USC00040521,2011,49.0,54.142857142857146,18.0,0.0
414,USC00040521,2011,50.0,55.57142857142857,3.0,0.0
415,USC00040521,2011,51.0,61.5,5.0,0.0
416,USC00040521,2012,0.0,66.42857142857143,13.0,0.0
417,USC00040521,2012,1.0,61.285714285714285,20.0,0.0
418,USC00040521,2012,2.0,61.857142857142854,27.0,0.0
419,USC00040521,2012,3.0,63.142857142857146,34.0,0.0
420,USC00040521,2012,4.0,62.285714285714285,41.0,0.0
421,USC00040521,2012,5.0,64.71428571428571,48.0,0.0
422,USC00040521,2012,6.0,61.285714285714285,55.0,0.0
423,USC00040521,2012,7.0,67.57142857142857,2.0,0.0
424,USC00040521,2012,8.0,61.0,9.0,0.0
425,USC00040521,2012,9.0,68.85714285714286,16.0,0.0
426,USC00040521,2012,10.0,75.14285714285714,23.0,0.0
427,USC00040521,2012,11.0,67.14285714285714,30.0,0.0
428,USC00040521,2012,12.0,72.57142857142857,37.0,0.0
429,USC00040521,2012,13.0,70.57142857142857,5.0,0.0
430,USC00040521,2012,14.0,73.0,12.0,1.0
431,USC00040521,2012,15.0,79.71428571428571,0.0,0.0
432,USC00040521,2012,16.0,87.42857142857143,7.0,0.0
433,USC00040521,2012,17.0,85.57142857142857,2.0,0.0
434,USC00040521,2012,18.0,87.42857142857143,9.0,0.0
435,USC00040521,2012,19.0,94.42857142857143,16.0,0.0
436,USC00040521,2012,20.0,90.42857142857143,23.0,0.0
437,USC00040521,2012,21.0,90.14285714285714,30.0,0.0
438,USC00040521,2012,22.0,94.14285714285714,37.0,0.0
439,USC00040521,2012,23.0,98.0,44.0,0.0
440,USC00040521,2012,24.0,99.57142857142857,51.0,0.0
441,USC00040521,2012,25.0,97.0,58.0,0.0
442,USC00040521,2012,26.0,98.71428571428571,65.0,1.0
443,USC00040521,2012,27.0,102.85714285714286,2.0,0.0
444,USC00040521,2012,28.0,96.85714285714286,9.0,0.0
445,USC00040521,2012,29.0,102.57142857142857,16.0,0.0
446,USC00040521,2012,30.0,99.28571428571429,23.0,0.0
447,USC00040521,2012,31.0,105.71428571428571,30.0,0.0
448,USC00040521,2012,32.0,104.71428571428571,37.0,0.0
449,USC00040521,2012,33.0,100.14285714285714,44.0,0.0
450,USC00040521,2012,34.0,99.42857142857143,51.0,0.0
451,USC00040521,2012,35.0,97.42857142857143,58.0,0.0
452,USC00040521,2012,36.0,95.71428571428571,65.0,0.0
453,USC00040521,2012,37.0,96.42857142857143,72.0,0.0
454,USC00040521,2012,38.0,92.28571428571429,79.0,0.0
455,USC00040521,2012,39.0,94.71428571428571,86.0,0.0
456,USC00040521,2012,40.0,79.28571428571429,93.0,0.0
457,USC00040521,2012,41.0,85.28571428571429,1.0,0.0
458,USC00040521,2012,42.0,72.57142857142857,8.0,0.0
459,USC00040521,2012,43.0,80.28571428571429,15.0,0.0
460,USC00040521,2012,44.0,76.42857142857143,22.0,0.0
